{   'adj_mode': <AdjacencyMode.OneStep: 'OneStep'>,
    'batch_size': 256,
    'console_log_freq': 1,
    'dataset_name': <Dataset.CORA: 'Cora'>,
    'do_train_tqdm_logging': False,
    'dropout': 0.6,
    'force_cpu': True,
    'hidden_size': 128,
    'lr': 0.005,
    'model_type': <ModelType.GATV1: 'GAT-V1'>,
    'nbor_degree': 2,
    'num_heads': 1,
    'num_of_epochs': 500,
    'num_of_layers': 2,
    'num_of_runs': 10,
    'num_workers': 0,
    'patience_period': 50,
    'sparse': True,
    'test_batch_size': 256,
    'test_frequency': 1,
    'use_batch_norm': False,
    'use_layer_norm': False}

torch.cuda is available: True
Used Dataset: Cora

Run 01 for GatV1_K2_s and Cora:

Epoch 01| Loss: 1.9627| Acc: 0.1786| Train Time: 0.3421s
Train: 0.8214| Val: 0.6700| Test: 0.6770| Eval Time: 0.2297s
Epoch 02| Loss: 1.4616| Acc: 0.6929| Train Time: 0.2069s
Train: 0.9429| Val: 0.7240| Test: 0.7530| Eval Time: 0.2430s
Epoch 03| Loss: 1.0244| Acc: 0.8643| Train Time: 0.1915s
Train: 0.9714| Val: 0.7440| Test: 0.7740| Eval Time: 0.2269s
Epoch 04| Loss: 0.8101| Acc: 0.9000| Train Time: 0.2150s
Train: 0.9929| Val: 0.7420| Test: 0.7730| Eval Time: 0.2198s
Epoch 05| Loss: 0.7072| Acc: 0.9143| Train Time: 0.2005s
Train: 0.9929| Val: 0.7460| Test: 0.7790| Eval Time: 0.2090s
Epoch 06| Loss: 0.4903| Acc: 0.9714| Train Time: 0.1902s
Train: 1.0000| Val: 0.7560| Test: 0.7780| Eval Time: 0.2731s
Epoch 07| Loss: 0.4108| Acc: 0.9786| Train Time: 0.2690s
Train: 1.0000| Val: 0.7520| Test: 0.7800| Eval Time: 0.2560s
Epoch 08| Loss: 0.3526| Acc: 0.9857| Train Time: 0.1920s
Train: 1.0000| Val: 0.7500| Test: 0.7830| Eval Time: 0.2228s
Epoch 09| Loss: 0.2963| Acc: 0.9857| Train Time: 0.2297s
Train: 1.0000| Val: 0.7500| Test: 0.7830| Eval Time: 0.2525s
Epoch 10| Loss: 0.2677| Acc: 0.9929| Train Time: 0.2010s
Train: 1.0000| Val: 0.7500| Test: 0.7860| Eval Time: 0.2381s
Epoch 11| Loss: 0.2189| Acc: 0.9857| Train Time: 0.1800s
Train: 1.0000| Val: 0.7480| Test: 0.7800| Eval Time: 0.2212s
Epoch 12| Loss: 0.1433| Acc: 1.0000| Train Time: 0.1918s
Train: 1.0000| Val: 0.7460| Test: 0.7770| Eval Time: 0.2280s
Epoch 13| Loss: 0.1539| Acc: 1.0000| Train Time: 0.2250s
Train: 1.0000| Val: 0.7460| Test: 0.7770| Eval Time: 0.2124s
